"","Date","bitcoin_price","bitcoin_ma5","bitcoin_ma30","bitcoin_ma180","bitcoin_perdict","bitcoin_perdict_ma5","bitcoin_perdict_ma30","bitcoin_perdict_ma180","gold_price","gold_ma5","gold_ma30","gold_ma180","gold_perdict","gold_perdict_ma5","gold_perdict_ma30","gold_perdict_ma180"
"913","2019/3/12",3881.09,3906.02,3913.82033333333,4819.0436111,5171.65,5158.65,5161.51666666667,5238.31666666667,1297.05,1297.81,1306.82666666667,1299.10361111111,1268.6,1268.6,1268.6,1266.92777777778
"914","2019/3/13",3892.51,3892.95,3920.493,4844.67481943333,5161.65,5164.25,5165.45,5242.13333333333,1306.95,1299.16,1305.05,1300.27361111111,1268.6,1268.6,1268.6,1267.00555555556
"915","2019/3/14",3877.77,3894.616,3927.357,4870.44818517222,5158.65,5168.65,5170.08333333333,5245.95,1295.55,1301.73,1303.44666666667,1301.36138888889,1268.6,1268.6,1268.6,1267.08333333333
"916","2019/3/15",3885.21,3921.588,3936.76766666667,4897.84062961667,5170.65,5170.65,5173.48333333333,5249.76666666667,1303.5,1303.86,1302.09333333333,1302.38361111111,1268.6,1268.6,1268.6,1267.16111111111
"917","2019/3/16",3936.5,3942.07,3945.57966666667,4925.43308332222,5180.65,5175.65,5176.58333333333,5253.58333333333,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019/3/17",4015.95,3966.27,3954.89766666667,4954.88416665556,5181.65,5181.45,5180.51666666667,5257.4,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019/3/18",3994.92,3995.05,3965.60066666667,4984.34488887778,5186.65,5185.25,5184.81666666667,5261.21666666667,1305.6,1303.21,1301.05833333333,1303.42888888889,1268.6,1268.6,1268.6,1267.23888888889
"920","2019/3/19",3998.77,4019.03,4001.21066666667,5013.07237498889,5187.65,5188.65,5188.58333333333,5265.03333333333,1307.7,1306.02,1300.32333333333,1304.47027777778,1268.6,1268.6,1268.6,1267.31666666667
"921","2019/3/20",4029.11,4014.308,4042.17166666667,5042.76475925,5189.65,5193.05,5194.55,5268.85,1303.7,1307.58,1299.74333333333,1305.55888888889,1268.6,1268.6,1268.6,1267.39444444444
"922","2019/3/21",4056.4,4015.136,4076.80466666667,5070.21470369444,5197.65,5195.05,5201.18333333333,5272.66666666667,1309.6,1310.37,1299.065,1306.68888888889,1268.6,1268.6,1268.6,1267.47222222222
"923","2019/3/22",3992.34,4017.766,4115.202,5100.05207406667,5203.65,5197.25,5205.45,5276.48333333333,1311.3,1312.09,1298.47666666667,1307.77444444444,1268.6,1268.6,1268.6,1267.55
"924","2019/3/23",3999.06,4010.766,4154.092,5130.62913888333,5196.65,5201.45,5209.58333333333,5280.3,NA,NA,NA,NA,NA,NA,NA,NA
"925","2019/3/24",4011.92,3986.664,4197.873,5165.15252777222,5198.65,5204.45,5215.65,5284.11666666667,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019/3/25",3994.11,3977.744,4241.81133333333,5203.23447221667,5210.65,5204.45,5222.45,5287.93333333333,1319.55,1313.29,1298.485,1309.08666666667,1268.6,1268.6,1268.6,1267.62777777778
"927","2019/3/26",3935.89,3987.634,4283.39933333333,5242.06281017778,5212.65,5206.85,5227.75,5291.75,1316.3,1310.4,1298.23666666667,1310.54861111111,1268.6,1268.6,1268.6,1267.70555555556
"928","2019/3/27",3947.74,3992.724,4331.03566666667,5281.89219906667,5203.65,5213.65,5232.21666666667,5295.56666666667,1309.7,1307.22,1297.90333333333,1312.00416666667,1268.6,1268.6,1268.6,1267.78333333333
"929","2019/3/28",4048.51,4017.012,4369.11933333333,5326.46161573333,5208.65,5218.05,5238.55,5299.38333333333,1295.15,1302.01,1297.58333333333,1313.63861111111,1268.6,1268.6,1268.6,1267.85555555556
"930","2019/3/29",4037.37,4052.722,4408.95533333333,5376.57419443889,5232.65,5221.25,5244.68333333333,5303.2,1295.4,1296.81,1296.675,1315.15722222222,1268.6,1268.6,1268.6,1267.92777777778
"931","2019/3/30",4115.55,4086.006,4448.269,5417.47691666111,5232.65,5227.05,5249.75,5307.75,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019/3/31",4114.44,4106.81,4488.80266666667,5465.15916203333,5228.65,5233.85,5254.88333333333,5312.3,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019/4/1",4114.16,4275.912,4522.81033333333,5510.37087499444,5232.65,5237.25,5261.11666666667,5316.85,1293.5,1292.96,1295.97166666667,1316.69111111111,1268.6,1268.6,1268.6,1267.98888888889
"934","2019/4/2",4152.53,4444.764,4562.868,5548.60337499444,5242.65,5255.05,5266.75,5321.4,1290.3,1290.56,1295.43,1318.25611111111,1268.6,1268.6,1268.6,1268.05
"935","2019/4/3",4882.88,4604.124,4603.588,5585.89738888333,5249.65,5273.65,5272.31666666667,5325.95,1290.45,1289.17,1294.67166666667,1319.76888888889,1268.6,1268.6,1268.6,1268.11111111111
"936","2019/4/4",4959.81,4787.046,4645.16133333333,5624.69057406667,5321.65,5280.25,5278.41666666667,5330.5,1283.15,1290.47,1294.13666666667,1321.35888888889,1268.6,1268.6,1268.6,1268.17222222222
"937","2019/4/5",4911.24,4967.244,4685.84933333333,5669.8469074,5321.65,5288.25,5284.75,5335.05,1288.45,1293.01,1293.43,1322.98111111111,1268.6,1268.6,1268.6,1268.22222222222
"938","2019/4/6",5028.77,5028.546,4729.74733333333,5710.06931480556,5265.65,5305.65,5290.68333333333,5339.6,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019/4/7",5053.52,5090.326,4772.50633333333,5748.50857406667,5282.65,5310.65,5296.81666666667,5344.15,NA,NA,NA,NA,NA,NA,NA,NA
"940","2019/4/8",5189.39,5143.24,4818.01533333333,5788.5074074,5336.65,5309.85,5303.18333333333,5348.7,1300,1296.01,1292.70333333333,1324.6025,1268.6,1268.6,1268.6,1268.27222222222
"941","2019/4/9",5268.71,5199.522,4868.817,5829.85669443889,5346.65,5317.85,5309.81666666667,5353.25,1303,1299.14,1291.47833333333,1326.1325,1268.6,1268.6,1268.6,1268.32222222222
"942","2019/4/10",5175.81,5195.822,4918.76033333333,5877.08166203333,5317.65,5331.65,5316.85,5357.8,1305.45,1300.31,1290.64,1327.75083333333,1268.6,1268.6,1268.6,1268.37222222222
"943","2019/4/11",5310.18,5172.514,4960.356,5926.75127314444,5305.65,5332.85,5323.61666666667,5362.35,1298.8,1297.44,1289.69333333333,1329.28972222222,1268.6,1268.6,1268.6,1268.42222222222
"944","2019/4/12",5035.02,5131.696,5001.83333333333,5973.71546296111,5351.65,5328.05,5329.35,5366.9,1294.3,1292.11,1288.82333333333,1330.87027777778,1268.6,1268.6,1268.6,1268.47222222222
"945","2019/4/13",5072.85,5127.036,5043.26066666667,6016.78784258889,5342.65,5331.45,5335.45,5371.45,NA,NA,NA,NA,NA,NA,NA,NA
"946","2019/4/14",5064.62,5072.236,5082.78533333333,6062.7434537,5322.65,5344.05,5342.48333333333,5376,NA,NA,NA,NA,NA,NA,NA,NA
"947","2019/4/15",5152.51,5104.562,5120.99233333333,6105.70075925555,5334.65,5344.85,5349.11666666667,5380.55,1285.65,1286.19,1287.70833333333,1332.38972222222,1268.6,1268.6,1268.6,1268.52222222222
"948","2019/4/16",5036.18,5134.066,5159.51333333333,6142.17681018333,5368.65,5347.25,5354.98333333333,5385.1,1276.35,1281.57,1286.735,1334.01555555556,1268.6,1268.6,1268.6,1268.57222222222
"949","2019/4/17",5196.65,5176.404,5198.65133333333,6182.46608796111,5355.65,5357.25,5361.21666666667,5389.65,1275.85,1276.61,1286.265,1335.68916666667,1268.6,1268.6,1268.6,1268.62222222222
"950","2019/4/18",5220.37,5201.31,5215.56066666667,6214.49567129444,5354.65,5367.85,5368.21666666667,5394.2,1275.7,1273.81,1286.37333333333,1337.34277777778,1268.6,1268.6,1268.6,1268.67222222222
"951","2019/4/19",5276.31,5255.93,5238.805,6247.73876388889,5372.65,5370.45,5372.78333333333,5398.75,NA,NA,NA,NA,NA,NA,NA,NA
"952","2019/4/20",5277.04,5272.966,5267.46633333333,6286.26420833333,5387.65,5375.45,5377.65,5403.3,NA,NA,NA,NA,NA,NA,NA,NA
"953","2019/4/21",5309.28,5304.33,5290.42933333333,6325.08266666667,5381.65,5382.45,5384.95,5407.85,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019/4/22",5281.83,5352.7,5311.461,6365.22088888889,5380.65,5389.85,5391.51666666667,5412.4,NA,NA,NA,NA,NA,NA,NA,NA
"955","2019/4/23",5377.19,5384.13,5330.33866666667,6404.11011111111,5389.65,5397.05,5396.05,5416.95,1269.5,1274.7,1286.49666666667,1338.92666666667,1268.6,1268.6,1268.6,1268.72222222222
"956","2019/4/24",5518.16,5361.396,5352.60566666667,6441.65022222222,5409.65,5402.05,5400.91666666667,5421.5,1271.65,1276.37,1286.43666666667,1340.48555555556,1268.6,1268.6,1268.6,1268.77222222222
"957","2019/4/25",5434.19,5363.596,5384.97566666667,6476.41716666667,5423.65,5402.05,5407.85,5426.05,1280.8,1277.13,1286.12,1342.11083333333,1268.6,1268.6,1268.6,1268.81666666667
"958","2019/4/26",5195.61,5344.196,5419.57033333333,6510.83038888889,5406.65,5407.25,5415.58333333333,5430.6,1284.2,1279.69,1285.66666666667,1343.77944444444,1268.6,1268.6,1268.6,1268.86111111111
"959","2019/4/27",5292.83,5300.822,5493.34666666667,6545.82411111111,5380.65,5414.05,5421.78333333333,5435.15,NA,NA,NA,NA,NA,NA,NA,NA
"960","2019/4/28",5280.19,5266.114,5556.87266666667,6580.79161111111,5415.65,5414.85,5431.21666666667,5439.61111111111,NA,NA,NA,NA,NA,NA,NA,NA
"961","2019/4/29",5301.29,5280.95,5648.82233333333,6614.26611111111,5443.65,5415.25,5440.41666666667,5444.05555555555,1279.5,1282.12,1285.26666666667,1345.37027777778,1268.6,1268.6,1268.6,1268.90555555556
"962","2019/4/30",5260.65,5287.718,5743.495,6648.20166666667,5427.65,5425.05,5450.15,5448.6,1282.3,1280.15,1284.77833333333,1346.97222222222,1268.6,1268.6,1268.6,1268.95
"963","2019/5/1",5269.79,5309.712,5849.18566666667,6681.70905555556,5408.65,5433.85,5459.98333333333,5453.14444444444,1283.8,1279.02,1284.23333333333,1348.45861111111,1268.6,1268.6,1268.6,1268.98888888889
"964","2019/5/2",5326.67,5380.882,5938.82933333333,6715.84416666667,5429.65,5436.85,5470.58333333333,5457.55,1270.95,1279.36,1283.55,1349.85833333333,1268.6,1268.6,1268.6,1269.02777777778
"965","2019/5/3",5390.16,5482.968,6010.22433333333,6752.56288888889,5459.65,5444.85,5479.51666666667,5461.94444444444,1278.55,1279.94,1282.645,1351.1675,1268.6,1268.6,1268.66666666667,1269.06666666667
"966","2019/5/4",5657.14,5572.542,6076.51566666667,6790.9015,5458.65,5460.05,5486.31666666667,5466.4,NA,NA,NA,NA,NA,NA,NA,NA
"967","2019/5/5",5771.08,5644.102,6173.73766666667,6830.19888888889,5467.65,5470.05,5494.25,5470.82777777778,NA,NA,NA,NA,NA,NA,NA,NA
"968","2019/5/6",5717.66,5717.214,6263.66266666667,6871.10011111111,5484.65,5472.65,5507.31666666667,5475.21111111111,NA,NA,NA,NA,NA,NA,NA,NA
"969","2019/5/7",5684.47,5773.13,6352.685,6912.83838888889,5479.65,5479.45,5518.58333333333,5479.58333333333,1281.2,1280.4,1282.07333333333,1352.58666666667,1268.6,1268.6,1268.73333333333,1269.1
"970","2019/5/8",5755.72,5848.296,6427.643,6959.40666666667,5472.65,5491.05,5525.91666666667,5483.95555555556,1285.2,1283.63,1281.62833333333,1353.9475,1268.6,1268.6,1268.8,1269.13333333333
"971","2019/5/9",5936.72,5974.368,6506.38066666667,7004.24505555556,5492.65,5501.65,5533.18333333333,5488.34444444444,1286.1,1287.04,1281.95833333333,1355.22083333333,1268.6,1268.6,1268.86666666667,1269.16666666667
"972","2019/5/10",6146.91,6287.136,6592.01633333333,7050.35472222222,5525.65,5513.25,5544.41666666667,5492.70555555556,1287.1,1290.48,1283.31666666667,1356.46027777778,1268.6,1268.6,1268.93333333333,1269.2
"973","2019/5/11",6348.02,6531.718,6687.87766666667,7096.64377777778,5537.65,5543.85,5556.61666666667,5496.87222222222,NA,NA,NA,NA,NA,NA,NA,NA
"974","2019/5/12",7248.31,6908.996,6802.93066666667,7142.03461111111,5537.65,5565.05,5566.71666666667,5501.04444444444,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019/5/13",6978.63,7278.152,6919.25966666667,7184.54988888889,5625.65,5585.25,5575.65,5505.32777777778,1295.6,1293.26,1284.93,1357.68583333333,1268.6,1268.6,1269,1269.23333333333
"976","2019/5/14",7823.11,7649.928,7033.21266666667,7228.63,5598.65,5610.45,5583.65,5509.61111111111,1298.4,1294.38,1286.90833333333,1358.85388888889,1268.6,1268.6,1269.06666666667,1269.26666666667
"977","2019/5/15",7992.69,7777.458,7146.62366666667,7271.80644444444,5626.65,5637.65,5592.18333333333,5513.76666666667,1299.1,1293.12,1289.10833333333,1360.08722222222,1268.6,1268.6,1269.13333333333,1269.3
"978","2019/5/16",8206.9,7854.176,7246.71266666667,7312.12761111111,5663.65,5637.05,5601.35,5517.89444444444,1291.7,1289.37,1291.40833333333,1361.36444444444,1268.6,1268.6,1269.2,1269.33333333333
"979","2019/5/17",7885.96,7742.564,7354.284,7347.73183333333,5673.65,5632.65,5609.81666666667,5522.09444444444,1280.8,1283.92,1293.00166666667,1362.66555555556,1268.6,1268.6,1269.26666666667,1269.36666666667
"980","2019/5/18",7362.22,7782.766,7459.772,7384.8575,5622.65,5632.45,5617.28333333333,5526.28888888889,NA,NA,NA,NA,NA,NA,NA,NA
"981","2019/5/19",7265.05,7742.792,7562.50166666667,7422.01694444444,5576.65,5654.45,5624.78333333333,5530.38888888889,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019/5/20",8193.7,7756.1,7641.29633333333,7457.03761111111,5625.65,5663.45,5631.98333333333,5534.43333333333,1276.85,1278.86,1294.33833333333,1363.99972222222,1268.6,1268.6,1269.33333333333,1269.4
"983","2019/5/21",8007.03,7808.842,7706.56766666667,7492.54355555556,5773.65,5660.85,5638.61666666667,5538.38888888889,1271.15,1277.25,1296.1,1365.19138888889,1268.6,1268.6,1269.4,1269.42777777778
"984","2019/5/22",7952.5,7931.89,7776.62,7531.044,5718.65,5671.05,5645.41666666667,5542.36666666667,1273.8,1277.59,1297.88666666667,1366.30777777778,1268.6,1268.6,1269.46666666667,1269.45555555556
"985","2019/5/23",7625.93,7893.802,7844.87033333333,7568.90888888889,5609.65,5698.05,5652.45,5546.34444444444,1283.65,1277.88,1300.135,1367.3775,1268.6,1269,1269.53333333333,1269.48333333333
"986","2019/5/24",7880.29,7906.686,7913.58933333333,7603.05288888889,5627.65,5697.85,5658.81666666667,5550.3,1282.5,1279.98,1302.48,1368.37222222222,1268.6,1269.4,1269.6,1269.51111111111
"987","2019/5/25",8003.26,8065.07,7973.07033333333,7636.23277777778,5760.65,5690.85,5664.08333333333,5554.19444444444,NA,NA,NA,NA,NA,NA,NA,NA
"988","2019/5/26",8071.45,8293.896,8016.15666666667,7673.11566666667,5772.65,5705.65,5668.95,5557.98333333333,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019/5/27",8744.42,8461.814,8041.89233333333,7708.0905,5683.65,5716.85,5673.81666666667,5562.01111111111,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019/5/28",8770.06,8593.758,8073.19066666667,7743.11055555556,5683.65,5701.45,5675.75,5566.02222222222,1278.3,1281.41,1304.57333333333,1369.485,1270.6,1269.8,1269.66666666667,1269.53333333333
"991","2019/5/29",8719.88,8633.96,8084.85566666667,7779.37194444444,5683.65,5683.65,5678.58333333333,5569.82777777778,1281.65,1283.79,1306.66833333333,1370.74277777778,1270.6,1270.2,1269.73333333333,1269.55555555556
"992","2019/5/30",8662.98,8595.838,8093.02866666667,7814.49344444445,5683.65,5683.65,5680.48333333333,5573.60555555555,1280.95,1290.71,1309.81166666667,1371.93694444444,1270.6,1270.6,1269.8,1269.57777777778
"993","2019/5/31",8272.46,8552.786,8109.252,7847.17788888889,5683.65,5683.65,5681.15,5577.5,1295.55,1299.9,1313.51333333333,1373.16861111111,1270.6,1270.6,1269.86666666667,1269.6
"994","2019/6/1",8553.81,8556.616,8141.70233333333,7878.58405555556,5683.65,5683.65,5681.48333333333,5581.4,NA,NA,NA,NA,NA,NA,NA,NA
"995","2019/6/2",8554.8,8451.004,8195.59466666667,7910.603,5683.65,5683.65,5683.51666666667,5585.17222222222,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019/6/3",8739.03,8331.672,8264.34233333333,7943.21366666667,5683.65,5683.65,5687.08333333333,5588.91111111111,1317.1,1310.58,1317.46666666667,1374.41166666667,1270.6,1270.6,1269.93333333333,1269.61666666667
"997","2019/6/4",8134.92,8178.118,8293.75833333333,7975.97777777778,5683.65,5683.65,5689.01666666667,5592.76111111111,1324.25,1321.49,1321.99333333333,1375.67527777778,1270.6,1270.6,1270,1269.63333333333
"998","2019/6/5",7675.8,8027.804,8336.24733333333,8012.14327777778,5683.65,5683.65,5686.01666666667,5596.52777777778,1335.05,1330.51,1325.51166666667,1376.84805555556,1270.6,1270.6,1270.06666666667,1269.65
"999","2019/6/6",7786.04,7879.656,8388.87566666667,8049.557,5683.65,5683.65,5684.85,5600.17777777778,1335.5,1332.81,1328.95833333333,1377.87722222222,1270.6,1270.6,1270.13333333333,1269.66666666667
"1000","2019/6/7",7803.23,7838.94,8474.99066666667,8086.82477777778,5683.65,5683.65,5687.31666666667,5603.85,1340.65,1332.82,1332.86833333333,1378.92416666667,1270.6,1270.6,1270.2,1269.67777777778
"1001","2019/6/8",7998.29,7831.902,8567.93533333333,8123.64277777778,5683.65,5683.65,5689.18333333333,5607.58888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019/6/9",7931.34,7878.77,8661.64266666667,8159.13888888889,5683.65,5683.65,5686.61666666667,5611.23888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2019/6/10",7640.61,7901.64,8759.84433333333,8195.83955555555,5683.65,5683.65,5683.65,5614.81666666667,1328.6,1332.28,1336.51166666667,1379.92555555556,1270.6,1270.6,1270.26666666667,1269.69444444444
"1004","2019/6/11",8020.38,7936.594,8860.577,8232.02733333333,5683.65,5683.65,5683.65,5618.45,1324.3,1332.36,1340.31833333333,1380.89444444444,1270.6,1270.6,1270.33333333333,1269.71111111111
"1005","2019/6/12",7917.58,7997.902,8999.32666666667,8267.78227777778,5683.65,5683.65,5683.65,5622.1,1332.35,1334.48,1345.06333333333,1381.83555555556,1270.6,1270.6,1270.4,1269.72777777778
"1006","2019/6/13",8173.06,8208.5,9079.759,8302.31461111111,5683.65,5683.65,5688.05,5625.68333333333,1335.9,1337.02,1349.76666666667,1382.78722222222,1270.6,1270.6,1270.46666666667,1269.74444444444
"1007","2019/6/14",8237.88,8376.318,9203.47133333333,8336.88583333333,5683.65,5683.65,5692.45,5629.21111111111,1351.25,1340.43,1353.26666666667,1383.78444444444,1270.6,1270.6,1270.53333333333,1269.75555555556
"1008","2019/6/15",8693.6,8588.6,9324.06866666667,8372.46477777778,5683.65,5683.65,5696.85,5632.73333333333,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019/6/16",8859.47,8819.484,9396.866,8407.848,5683.65,5683.65,5701.25,5636.22777777778,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019/6/17",8978.99,8987.144,9464.33,8443.19555555556,5683.65,5683.65,5705.65,5639.71666666667,1341.3,1342.77,1357.18666666667,1384.73527777778,1270.6,1270.6,1270.6,1269.76666666667
"1011","2019/6/18",9327.48,9104.764,9533.209,8478.09177777778,5683.65,5683.65,5710.05,5643.19444444444,1341.35,1351.49,1360.96166666667,1385.74666666667,1270.6,1270.6,1270.6,1269.77777777778
"1012","2019/6/19",9076.18,9239.14,9661.537,8512.5875,5683.65,5683.65,5714.45,5646.62777777778,1344.05,1360.67,1365.18333333333,1386.78305555556,1270.6,1270.6,1270.6,1269.78888888889
"1013","2019/6/20",9281.7,9485.218,9777.69333333333,8547.02094444444,5683.65,5683.65,5718.85,5650.02777777778,1379.5,1373.55,1369.61,1387.88638888889,1270.6,1270.6,1270.6,1269.8
"1014","2019/6/21",9531.35,9753.448,9883.33066666667,8581.235,5683.65,5683.65,5723.25,5653.46666666667,1397.15,1391.56,1373.345,1388.91972222222,1270.6,1270.6,1270.6,1269.81111111111
"1015","2019/6/22",10209.38,10101.108,9997.62433333333,8616.03477777778,5683.65,5683.65,5727.65,5656.89444444444,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019/6/23",10668.63,10448.268,10113.5816666667,8650.36255555556,5683.65,5683.65,5732.05,5660.25555555555,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019/6/24",10814.48,10895.278,10259.6396666667,8683.93811111111,5683.65,5683.65,5736.45,5663.60555555555,1405.7,1403.54,1376.52166666667,1389.90166666667,1270.6,1270.6,1270.6,1269.82222222222
"1018","2019/6/25",11017.5,11439.912,10424.512,8717.74538888889,5683.65,5683.65,5740.85,5667.00555555555,1431.4,1408.14,1379.375,1390.89777777778,1270.6,1270.6,1270.6,1269.83333333333
"1019","2019/6/26",11766.4,11532.756,10560.496,8749.05022222222,5683.65,5710.05,5745.25,5670.37777777778,1403.95,1410.51,1381.885,1392.00611111111,1270.6,1270.6,1270.6,1269.84444444444
"1020","2019/6/27",12932.55,11844.73,10675.0056666667,8774.14044444445,5683.65,5736.45,5749.65,5673.61666666667,1402.5,1407.39,1384.61666666667,1393.07416666667,1270.6,1270.6,1270.6,1269.85555555556
"1021","2019/6/28",11132.85,12019.306,10796.036,8798.122,5815.65,5762.85,5754.05,5676.85555555555,1409,1399.32,1387.91833333333,1394.09611111111,1270.6,1270.6,1270.6,1269.86666666667
"1022","2019/6/29",12374.35,11813.572,10901.0766666667,8820.01755555555,5815.65,5789.25,5758.45,5680.11666666667,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019/6/30",11890.38,11342.806,10950.8553333333,8842.68277777778,5815.65,5815.65,5762.85,5683.35555555555,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019/7/1",10737.73,11277.316,11017.9896666667,8865.30761111111,5815.65,5815.65,5767.25,5686.53888888889,1390.1,1401.23,1391.22333333333,1394.95611111111,1270.6,1270.6,1270.6,1269.87777777778
"1025","2019/7/2",10578.72,11199.398,11031.9473333333,8882.94016666667,5815.65,5815.65,5771.65,5689.68333333333,1391.05,1403.71,1394.59833333333,1395.74666666667,1270.6,1270.6,1270.6,1269.88888888889
"1026","2019/7/3",10805.4,11053.42,11043.5073333333,8901.53977777778,5815.65,5815.65,5776.05,5692.42777777778,1413.5,1399.64,1397.75166666667,1396.59666666667,1270.6,1270.6,1270.6,1269.9
"1027","2019/7/4",11984.76,11096.906,11095.5866666667,8920.49355555555,5815.65,5815.65,5780.45,5695.17222222222,1414.9,1401.64,1400.425,1397.34722222222,1270.6,1270.6,1270.6,1269.91111111111
"1028","2019/7/5",11160.49,11227.57,11137.3883333333,8939.12277777778,5815.65,5815.65,5784.85,5698.22777777778,1388.65,1401.74,1402.73,1398.05638888889,1270.6,1270.6,1270.6,1269.92222222222
"1029","2019/7/6",10955.16,11361.892,11178.5066666667,8956.80416666667,5815.65,5815.65,5789.25,5701.18888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019/7/7",11232.04,11427.556,11191.1076666667,8973.28244444444,5815.65,5815.65,5793.65,5703.85,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019/7/8",11477.01,11712.814,11179.6073333333,8989.27677777778,5815.65,5815.65,5798.05,5706.45555555556,1400.1,1400.7,1405.32166666667,1398.76194444444,1270.6,1270.6,1270.6,1269.93333333333
"1032","2019/7/9",12313.08,11941.762,11147.268,9004.24305555555,5815.65,5815.65,5802.45,5709.22222222222,1391.55,1400.47,1408.14,1399.54,1270.6,1270.6,1270.6,1269.94444444444
"1033","2019/7/10",12586.78,11965.928,11105.757,9020.36438888889,5815.65,5815.65,5806.85,5712.05555555555,1408.3,1404.26,1410.92333333333,1400.35944444444,1270.6,1270.6,1270.6,1269.95555555556
"1034","2019/7/11",12099.9,12031.32,11042.716,9037.89205555556,5815.65,5815.65,5811.25,5714.63333333333,1413.75,1406.72,1411.83333333333,1401.22027777778,1270.6,1270.6,1270.6,1269.96666666667
"1035","2019/7/12",11352.87,11846.524,10939.9193333333,9057.42022222222,5815.65,5815.65,5815.65,5717.26111111111,1407.6,1410.38,1413.32,1402.23277777778,1270.6,1270.6,1270.6,1269.97777777778
"1036","2019/7/13",11803.97,11366.56,10884.624,9076.98844444444,5815.65,5815.65,5815.65,5720,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2019/7/14",11389.1,11121.28,10789.8123333333,9094.30633333333,5815.65,5815.65,5815.65,5722.67222222222,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2019/7/15",10186.96,10730.25,10710.1773333333,9112.48316666667,5815.65,5815.65,5815.65,5725.15555555556,1412.4,1410.79,1415.305,1403.25861111111,1270.6,1270.6,1270.6,1269.98888888889
"1039","2019/7/16",10873.5,10304.312,10671.8906666667,9129.63377777778,5815.65,5815.65,5815.65,5727.71111111111,1409.85,1411.53,1416.43333333333,1404.29111111111,1270.6,1270.6,1270.6,1270
"1040","2019/7/17",9397.72,10154.204,10655.4233333333,9147.04027777778,5815.65,5815.65,5815.65,5730.27222222222,1410.35,1417.95,1419.83666666667,1405.30083333333,1270.6,1270.6,1270.6,1270.01111111111
"1041","2019/7/18",9674.28,10223.962,10642.149,9163.07277777778,5815.65,5815.65,5815.65,5732.73333333333,1417.45,1421.02,1422.945,1406.2325,1270.6,1270.6,1270.6,1270.02222222222
"1042","2019/7/19",10638.56,10202.242,10593.642,9178.21427777778,5815.65,5815.65,5815.65,5735.11111111111,1439.7,1424.16,1425.90166666667,1407.15277777778,1270.6,1270.6,1270.6,1270.03333333333
"1043","2019/7/20",10535.75,10440.18,10582.1113333333,9193.58927777778,5815.65,5815.65,5815.65,5737.52222222222,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019/7/21",10764.9,10570.048,10582.947,9208.4355,5815.65,5815.65,5815.65,5739.93888888889,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019/7/22",10587.41,10411.196,10601.4786666667,9222.78466666667,5815.65,5815.65,5815.65,5742.30555555555,1427.75,1427.48,1429.72166666667,1408.02833333333,1270.6,1270.6,1270.6,1270.04444444444
"1046","2019/7/23",10323.62,10258.48,10601.1006666667,9237.85633333333,5815.65,5815.65,5815.65,5744.56111111111,1425.55,1427.21,1433.3,1408.84722222222,1270.6,1270.6,1270.6,1270.05555555556
"1047","2019/7/24",9844.3,10080.534,10589.3586666667,9253.34705555556,5815.65,5815.65,5815.65,5746.73888888889,1426.95,1423.35,1436.625,1409.73111111111,1270.6,1270.6,1270.6,1270.06666666667
"1048","2019/7/25",9772.17,9932.782,10569.6796666667,9269.07566666667,5815.65,5815.65,5815.65,5749.01111111111,1416.1,1421.61,1439.98333333333,1410.60138888889,1270.6,1270.6,1270.6,1270.07777777778
"1049","2019/7/26",9875.17,9762.856,10561.571,9281.16861111111,5815.65,5815.65,5815.65,5751.42777777778,1420.4,1421.68,1444.20333333333,1411.46555555556,1270.6,1270.6,1270.6,1270.08888888889
"1050","2019/7/27",9848.65,9699.996,10559.216,9293.12244444445,5815.65,5815.65,5815.65,5753.65,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019/7/28",9473.99,9645.828,10551.3116666667,9311.81966666667,5815.65,5815.65,5815.65,5755.71666666667,NA,NA,NA,NA,NA,NA,NA,NA
