Date,bitcoin,gold,pred_bidcoin,pred_gold
2019/10/3,8382.03,1517.1,8170.447142857143,
2019/10/4,8236.17,1499.15,8199.86,
2019/10/5,8155.48,,8249.964285714284,
2019/10/6,8147.69,,8266.285714285714,
2019/10/7,7869.74,1501.25,8289.18857142857,
2019/10/8,8212.02,1505.85,8348.334285714287,
2019/10/9,8190.0,1507.25,8368.551428571429,
2019/10/10,8587.92,1494.8,8364.574285714287,
2019/10/11,8586.9,1479.15,8280.944285714288,
2019/10/12,8269.73,,8208.07,
2019/10/13,8308.01,,8162.987142857143,
2019/10/14,8283.76,1490.6,8113.277142857143,
2019/10/15,8353.54,1487.8,8105.748571428571,
2019/10/16,8162.16,1485.1,8087.0314285714285,
2019/10/17,8002.51,1492.65,8067.688571428572,
2019/10/18,8076.78,1490.0,7991.552857142858,
2019/10/19,7954.15,,7899.424285714284,
2019/10/20,7960.04,,8001.229999999999,
2019/10/21,8231.06,1491.65,8186.910000000002,
2019/10/22,8222.52,1485.35,8375.55,
2019/10/23,8026.76,1494.45,8517.87,
2019/10/24,7469.56,1496.55,8718.81142857143,
2019/10/25,7431.88,1513.45,8960.962857142858,
2019/10/26,8666.79,,9206.119999999999,
2019/10/27,9259.8,,9289.862857142858,
2019/10/28,9551.54,1492.4,9295.774285714286,
2019/10/29,9218.76,1486.75,9246.434285714287,
2019/10/30,9433.35,1492.1,9274.904285714287,
2019/10/31,9164.62,1510.95,9257.31,
2019/11/1,9147.98,1508.8,9282.841428571428,
2019/11/2,9252.99,,9290.878571428571,
2019/11/3,9301.18,,9221.314285714285,
2019/11/4,9206.16,1509.45,9151.06142857143,
2019/11/5,9418.05,1488.95,9126.912857142857,
2019/11/6,9310.19,1486.05,9026.878571428571,
2019/11/7,9343.34,1484.25,8954.211428571429,
2019/11/8,9204.24,1464.15,8871.222857142857,
2019/11/9,8766.04,,8789.519999999999,
2019/11/10,8809.41,,8745.47,
2019/11/11,9037.12,1458.7,8698.797142857144,
2019/11/12,8717.81,1452.05,8622.627142857144,
2019/11/13,8801.52,1462.9,8545.224285714286,
2019/11/14,8762.42,1466.65,8447.978571428572,
2019/11/15,8632.32,1466.9,8350.74857142857,
2019/11/16,8457.69,,8205.712857142857,
2019/11/17,8482.7,,8038.378571428571,
2019/11/18,8503.93,1467.65,7872.854285714285,
2019/11/19,8175.99,1468.45,7644.778571428572,
2019/11/20,8120.8,1471.7,7495.387142857143,
2019/11/21,8081.81,1467.05,7358.648571428572,
2019/11/22,7617.07,1464.45,7278.937142857142,
2019/11/23,7286.35,,7252.355714285714,
2019/11/24,7324.03,,7319.658571428571,
2019/11/25,6907.4,1458.4,7353.042857142857,
2019/11/26,7130.25,1454.65,7423.798571428572,
2019/11/27,7163.63,1454.35,7449.418571428572,
2019/11/28,7523.83,1454.65,7468.438571428573,
2019/11/29,7431.0,1460.15,7421.155714285715,
2019/11/30,7757.47,,7416.151428571429,
2019/12/1,7557.72,,7386.111428571429,
2019/12/2,7402.69,1461.15,7378.555714285715,
2019/12/3,7309.59,1477.3,7395.655714285715,
2019/12/4,7296.77,1475.1,7399.631428571428,
2019/12/5,7192.85,1475.95,7388.772857142857,
2019/12/6,7395.97,1459.65,7390.124285714285,
2019/12/7,7547.19,,7360.58,
2019/12/8,7504.83,,7318.391428571428,
2019/12/9,7522.39,1461.7,7255.95,
2019/12/10,7337.42,1464.95,7197.2,
2019/12/11,7220.76,1466.8,7131.788571428571,
2019/12/12,7202.31,1467.8,7044.840000000001,
2019/12/13,7189.16,1466.6,7056.551428571429,
2019/12/14,7251.87,,7051.080000000001,
2019/12/15,7067.74,,7042.265714285714,
2019/12/16,7111.14,1477.9,7053.045714285713,
2019/12/17,6879.54,1475.8,7110.655714285714,
2019/12/18,6612.12,1474.05,7173.875714285715,
2019/12/19,7284.29,1476.7,7265.1,
2019/12/20,7150.86,1479.0,7252.018571428572,
2019/12/21,7190.17,,7258.238571428572,
2019/12/22,7143.2,,7265.918571428571,
2019/12/23,7514.41,1482.1,7288.471428571429,
2019/12/24,7322.08,,7270.035714285715,
2019/12/25,7250.69,,7255.395714285713,
2019/12/26,7192.72,,7243.627142857142,
2019/12/27,7194.4,1511.5,7241.192857142857,
2019/12/28,7243.93,,7205.4685714285715,
2019/12/29,7301.07,,7217.242857142858,
2019/12/30,7385.36,1514.75,7223.931428571428,
2019/12/31,7219.6,,7219.104285714285,
2020/1/1,7168.31,,7296.195714285714,
2020/1/2,7175.68,1527.1,7438.647142857143,
2020/1/3,6944.33,1548.75,7562.5,
2020/1/4,7326.35,,7687.298571428572,
2020/1/5,7347.89,,7809.914285714285,
2020/1/6,7351.57,1573.1,7906.142857142856,
2020/1/7,7759.24,1567.85,8023.628571428571,
2020/1/8,8165.47,1571.95,8073.057142857143,
2020/1/9,8042.65,1550.75,8169.7642857142855,
2020/1/10,7817.92,1553.6,8279.941428571428,
2020/1/11,8184.66,,8409.1,
2020/1/12,8021.49,,8511.339999999998,
2020/1/13,8173.97,1549.9,8638.391428571429,
2020/1/14,8105.24,1545.1,8714.01857142857,
2020/1/15,8842.42,1549.0,8788.48,
2020/1/16,8813.89,1554.55,8771.314285714287,
2020/1/17,8722.03,1557.6,8749.178571428572,
2020/1/18,8900.34,,8701.475714285716,
2020/1/19,8910.85,,8634.022857142858,
2020/1/20,8703.36,1560.15,8550.667142857144,
2020/1/21,8626.47,1551.3,8534.247142857143,
2020/1/22,8722.26,1556.9,8572.72,
2020/1/23,8658.94,1562.9,8667.495714285715,
2020/1/24,8388.11,1564.3,8756.191428571428,
2020/1/25,8428.17,,8915.371428571429,
2020/1/26,8327.36,,9044.742857142857,
2020/1/27,8588.42,1580.1,9194.847142857141,
2020/1/28,8895.78,1574.0,9298.581428571428,
2020/1/29,9385.69,1573.45,9336.632857142857,
2020/1/30,9279.81,1578.25,9304.697142857143,
2020/1/31,9502.37,1584.2,9352.567142857142,
2020/2/1,9333.77,,9388.751428571428,
2020/2/2,9378.09,,9456.432857142858,
2020/2/3,9314.56,1574.75,9532.00857142857,
2020/2/4,9162.14,1558.35,9653.130000000001,
2020/2/5,9162.14,1553.3,9752.08,
2020/2/6,9614.9,1563.3,9911.114285714286,
2020/2/7,9755.66,1572.65,10016.742857142857,
2020/2/8,9807.54,,10086.281428571428,
2020/2/9,9907.12,,10166.422857142858,
2020/2/10,10162.41,1573.2,10166.00142857143,
2020/2/11,9854.79,1570.5,10133.895714285713,
2020/2/12,10275.38,1563.7,10112.344285714285,
2020/2/13,10354.3,1575.05,10098.811428571427,
2020/2/14,10242.43,1581.4,9991.72857142857,
2020/2/15,10368.53,,9900.932857142858,
2020/2/16,9904.17,,9804.94,
2020/2/17,9937.67,1580.8,9771.434285714287,
2020/2/18,9703.93,1589.85,9778.822857142859,
2020/2/19,10180.65,1604.2,9773.082857142856,
2020/2/20,9604.72,1619.0,9648.582857142857,
2020/2/21,9606.86,1643.3,9531.554285714286,
2020/2/22,9696.58,,9416.962857142858,
2020/2/23,9669.63,,9276.358571428571,
2020/2/24,9989.39,1671.65,9114.15,
2020/2/25,9663.75,1650.3,8960.354285714286,
2020/2/26,9309.15,1634.9,8853.07857142857,
2020/2/27,8785.52,1652.0,8773.819999999998,
2020/2/28,8804.72,1609.85,8770.017142857143,
2020/2/29,8712.35,,8807.541428571429,
2020/3/1,8534.17,,8870.904285714285,
2020/3/2,8912.82,1599.65,8922.97,
2020/3/3,8912.82,1615.5,8798.192857142856,
2020/3/4,8754.34,1641.85,8658.067142857142,
2020/3/5,8758.9,1659.6,8533.941428571428,
2020/3/6,9067.39,1683.65,8416.477142857142,
2020/3/7,9155.89,,7811.165714285714,
2020/3/8,8898.63,,7304.471428571428,
2020/3/9,8039.38,1672.5,6771.2757142857145,
2020/3/10,7931.94,1655.7,6386.855714285715,
2020/3/11,7885.46,1653.75,5971.771428571429,
2020/3/12,7936.65,1570.7,5610.650000000001,
2020/3/13,4830.21,1562.8,5249.732857142858,
2020/3/14,5609.03,,5444.731428571429,
2020/3/15,5166.26,,5532.932857142857,
2020/3/16,5348.44,1487.7,5679.160000000001,
2020/3/17,5026.35,1536.2,5746.900000000001,
2020/3/18,5357.61,1498.2,5957.7300000000005,
2020/3/19,5410.23,1474.25,6159.284285714285,
2020/3/20,6195.2,1494.4,6343.317142857142,
2020/3/21,6226.44,,6424.538571428571,
2020/3/22,6189.85,,6444.917142857143,
2020/3/23,5822.62,1525.4,6455.074285714284,
2020/3/24,6502.16,1605.75,6464.044285714285,
2020/3/25,6768.49,1605.45,6450.205714285714,
2020/3/26,6698.46,1634.8,6401.604285714285,
2020/3/27,6763.75,1617.3,6395.09142857143,
2020/3/28,6369.09,,6401.571428571428,
2020/3/29,6260.95,,6454.797142857142,
2020/3/30,5885.41,1618.3,6542.045714285714,
2020/3/31,6405.29,1608.95,6669.478571428573,
2020/4/1,6428.28,1576.55,6803.465714285715,
2020/4/2,6652.87,1616.8,6914.504285714285,
2020/4/3,6809.11,1613.1,7016.241428571428,
2020/4/4,6741.67,,7085.467142857144,
2020/4/5,6871.69,,7104.262857142857,
2020/4/6,6777.44,1648.3,7107.107142857142,
2020/4/7,7343.2,1649.25,7126.811428571428,
2020/4/8,7205.55,1647.8,7057.448571428571,
2020/4/9,7365.03,1680.65,7009.791428571428,
2020/4/10,7293.69,,6903.901428571428,
2020/4/11,6873.24,,6877.984285714286,
2020/4/12,6891.6,,6901.077142857144,
2020/4/13,6915.37,,6953.614285714286,
2020/4/14,6857.66,1741.9,6984.2814285714285,
2020/4/15,6871.95,1718.65,6981.7928571428565,
2020/4/16,6623.8,1729.5,6979.017142857142,
2020/4/17,7112.27,1692.55,7051.472857142858,
2020/4/18,7034.89,,7103.662857142857,
2020/4/19,7259.36,,7171.118571428572,
2020/4/20,7130.04,1686.2,7212.570000000001,
2020/4/21,6840.24,1682.05,7293.888571428572,
2020/4/22,6852.52,1710.55,7429.662857142859,
2020/4/23,7130.99,1736.25,7560.064285714286,
2020/4/24,7477.6,1715.9,7795.298571428572,
2020/4/25,7507.08,,7959.751428571428,
2020/4/26,7549.52,,8147.977142857142,
2020/4/27,7699.27,1714.95,8351.448571428573,
2020/4/28,7790.66,1691.55,8523.545714285716,
2020/4/29,7765.33,1703.35,8680.012857142858,
2020/4/30,8777.63,1702.75,8860.817142857142,
2020/5/1,8628.77,1686.25,8916.982857142857,
2020/5/2,8824.66,,9113.227142857142,
2020/5/3,8973.82,,9255.675714285715,
2020/5/4,8903.95,1709.1,9334.757142857143,
2020/5/5,8885.93,1699.55,9313.40142857143,
2020/5/6,9030.96,1691.5,9275.01857142857,
2020/5/7,9170.79,1704.05,9244.1,
2020/5/8,10002.48,,9263.405714285715,
2020/5/9,9821.8,,9233.095714285713,
2020/5/10,9527.39,,9159.065714285713,
2020/5/11,8754.46,1702.75,9138.824285714285,
2020/5/12,8617.25,1702.4,9269.53,
2020/5/13,8814.53,1708.4,9426.975714285714,
2020/5/14,9305.93,1731.6,9565.720000000001,
2020/5/15,9790.31,1735.35,9594.968571428572,
2020/5/16,9303.59,,9490.29142857143,
2020/5/17,9385.7,,9470.815714285713,
2020/5/18,9669.4,1734.7,9441.19,
2020/5/19,9719.37,1737.95,9307.094285714285,
2020/5/20,9785.74,1748.3,9189.992857142857,
2020/5/21,9510.67,1724.9,9055.294285714286,
2020/5/22,9057.57,1733.55,9010.56142857143,
2020/5/23,9167.26,,9083.652857142857,
2020/5/24,9178.32,,9120.612857142856,
2020/5/25,8730.73,,9194.867142857143,
2020/5/26,8899.66,1720.25,9297.740000000002,
2020/5/27,8842.85,1694.6,9484.107142857143,
2020/5/28,9197.54,1717.35,9581.638571428572,
2020/5/29,9569.21,1728.7,9647.424285714285,
2020/5/30,9425.98,,9679.617142857143,
2020/5/31,9698.1,,9707.869999999999,
2020/6/1,9450.84,1730.6,9703.917142857143,
2020/6/2,10204.23,1742.15,9747.204285714286,
2020/6/3,9525.57,1705.35,9686.97,
2020/6/4,9658.04,1700.05,9722.624285714284,
2020/6/5,9794.56,1683.45,9756.065714285713,
2020/6/6,9623.75,,9683.474285714285,
2020/6/7,9670.43,,9660.077142857142,
2020/6/8,9753.85,1690.35,9631.944285714286,
2020/6/9,9782.59,1713.5,9571.404285714283,
2020/6/10,9775.15,1722.05,9520.562857142857,
2020/6/11,9892.13,1738.25,9484.97,
2020/6/12,9286.42,1733.5,9422.495714285715,
2020/6/13,9459.97,,9435.868571428571,
2020/6/14,9473.5,,9413.037142857142,
2020/6/15,9330.07,1710.45,9396.455714285714,
2020/6/16,9426.7,1719.85,9389.985714285716,
2020/6/17,9526.0,1724.35,9427.871428571427,
2020/6/18,9454.81,1719.5,9441.512857142856,
2020/6/19,9380.03,1734.75,9416.051428571429,
2020/6/20,9300.15,,9396.168571428572,
2020/6/21,9357.43,,9375.354285714286,
2020/6/22,9284.78,1761.85,9324.897142857142,
2020/6/23,9691.9,1768.9,9302.424285714285,
2020/6/24,9621.49,1766.05,9230.06,
2020/6/25,9276.58,1756.55,9160.414285714285,
2020/6/26,9240.85,1747.6,9154.671428571428,
2020/6/27,9154.45,,9132.832857142857,
2020/6/28,9004.23,,9121.114285714284,
2020/6/29,9127.47,1771.6,9139.26857142857,
2020/6/30,9185.35,1768.1,9133.785714285712,
2020/7/1,9133.97,1771.05,9157.151428571427,
2020/7/2,9236.38,1777.45,9174.617142857142,
2020/7/3,9087.98,1772.9,9203.715714285714,
2020/7/4,9072.42,,9225.152857142855,
2020/7/5,9131.31,,9255.864285714286,
2020/7/6,9089.09,1787.9,9270.814285714287,
2020/7/7,9348.91,1789.55,9300.358571428571,
2020/7/8,9256.23,1811.1,9284.532857142856,
2020/7/9,9440.07,1812.1,9284.288571428571,
2020/7/10,9238.04,1803.1,9249.065714285714,
2020/7/11,9287.4,,9233.774285714286,
2020/7/12,9235.96,,9214.744285714285,
2020/7/13,9295.9,1807.5,9205.994285714285,
2020/7/14,9238.13,1801.9,9194.388571428572,
2020/7/15,9254.52,1804.6,9183.78,
2020/7/16,9193.51,1807.7,9203.514285714287,
2020/7/17,9131.0,1807.35,9252.641428571429,
2020/7/18,9154.19,,9321.514285714286,
2020/7/19,9174.71,,9378.24142857143,
2020/7/20,9214.66,1815.65,9454.354285714286,
2020/7/21,9163.87,1842.55,9557.807142857142,
2020/7/22,9392.66,1852.4,9826.16857142857,
2020/7/23,9537.4,1878.3,10046.494285714287,
2020/7/24,9613.11,1902.1,10270.104285714287,
2020/7/25,9551.28,,10484.65,
2020/7/26,9707.5,,10740.735714285716,
2020/7/27,9938.83,1936.65,11043.048571428571,
2020/7/28,11042.4,1940.9,11205.754285714285,
2020/7/29,10934.94,1950.9,11234.350000000002,
2020/7/30,11102.67,1957.65,11271.394285714287,
2020/7/31,11114.93,1964.9,11363.91,
2020/8/1,11343.88,,11457.91142857143,
2020/8/2,11823.69,,11495.300000000001,
2020/8/3,11077.77,1958.55,11487.287142857143,
2020/8/4,11242.57,1977.9,11573.9,
2020/8/5,11194.25,2048.15,11666.822857142857,
2020/8/6,11750.28,2067.15,11695.134285714286,
2020/8/7,11772.94,2031.15,11669.824285714287,
2020/8/8,11605.6,,11670.465714285716,
2020/8/9,11767.6,,11694.577142857144,
2020/8/10,11684.06,2044.5,11709.774285714286,
2020/8/11,11893.03,1939.65,11742.624285714284,
2020/8/12,11392.43,1931.9,11799.865714285714,
2020/8/13,11573.11,1944.25,11882.30857142857,
2020/8/14,11777.43,1944.75,11905.292857142858,
2020/8/15,11774.38,,11917.92,
2020/8/16,11873.98,,11881.98,
2020/8/17,11914.01,1972.85,11854.76,
2020/8/18,12293.72,2008.75,11817.475714285714,
2020/8/19,11969.53,1981.0,11741.79142857143,
2020/8/20,11734.0,1927.15,11651.487142857144,
2020/8/21,11865.82,1924.35,11613.397142857142,
2020/8/22,11522.8,,11532.852857142856,
2020/8/23,11683.44,,11534.56,
2020/8/24,11653.02,1943.95,11505.73142857143,
2020/8/25,11763.93,1911.15,11513.554285714286,
2020/8/26,11337.4,1932.95,11498.645714285713,
2020/8/27,11467.37,1923.85,11582.33857142857,
2020/8/28,11302.01,1957.35,11572.348571428573,
2020/8/29,11534.75,,11413.134285714284,
2020/8/30,11481.64,,11260.725714285714,
2020/8/31,11707.78,,11071.865714285714,
2020/9/1,11659.57,1972.35,10864.315714285713,
2020/9/2,11923.25,1947.05,10679.768571428573,
2020/9/3,11397.44,1940.45,10422.378571428571,
2020/9/4,10187.51,1926.3,10255.29142857143,
2020/9/5,10467.89,,10278.884285714286,
2020/9/6,10159.62,,10268.534285714286,
2020/9/7,10254.93,1928.45,10309.50857142857,
2020/9/8,10367.74,1910.95,10320.342857142858,
2020/9/9,10121.52,1947.2,10364.185714285715,
2020/9/10,10227.83,1966.25,10459.057142857142,
2020/9/11,10352.66,1947.4,10562.0,
2020/9/12,10395.44,,10646.46142857143,
2020/9/13,10446.44,,10723.082857142857,
2020/9/14,10330.77,1958.7,10813.795714285716,
2020/9/15,10674.64,1949.35,10897.921428571428,
2020/9/16,10785.62,1961.8,10863.03857142857,
2020/9/17,10948.43,1936.25,10826.83857142857,
2020/9/18,10943.89,1950.85,10724.845714285713,
2020/9/19,10931.79,,10694.637142857142,
2020/9/20,11081.43,,10660.50142857143,
2020/9/21,10919.65,1909.35,10610.64,
2020/9/22,10430.46,1906.0,10589.867142857142,
2020/9/23,10532.22,1873.4,10627.277142857143,
2020/9/24,10234.48,1861.75,10671.36,
2020/9/25,10732.43,1859.7,10748.994285714285,
2020/9/26,10692.84,,10732.824285714287,
2020/9/27,10732.4,,10715.998571428572,
2020/9/28,10774.24,1864.3,10690.194285714286,
2020/9/29,10692.33,1883.95,10675.797142857142,
2020/9/30,10840.8,1886.9,10689.544285714286,
2020/10/1,10777.92,1902.0,10655.67857142857,
2020/10/2,10619.24,1903.05,10640.375714285712,
2020/10/3,10575.06,,10683.812857142857,
2020/10/4,10551.77,,10753.545714285716,
2020/10/5,10673.46,1909.6,10860.817142857142,
2020/10/6,10788.56,1913.4,10961.267142857143,
2020/10/7,10603.74,1884.5,11068.621428571429,
2020/10/8,10670.8,1887.45,11186.407142857144,
2020/10/9,10923.3,1923.25,11295.052857142857,
2020/10/10,11063.19,,11377.971428571429,
2020/10/11,11302.67,,11415.74,
2020/10/12,11376.61,1925.5,11424.86,
2020/10/13,11540.04,1891.3,11443.658571428572,
2020/10/14,11428.24,1910.05,11474.81857142857,
2020/10/15,11431.32,1891.9,11545.850000000002,
2020/10/16,11503.73,1905.05,11745.884285714286,
2020/10/17,11327.57,,11958.244285714287,
2020/10/18,11366.51,,12189.23714285714,
2020/10/19,11508.2,1905.6,12440.944285714284,
2020/10/20,11758.16,1898.4,12659.31142857143,
2020/10/21,11925.46,1924.15,12847.62714285714,
2020/10/22,12831.56,1900.95,13094.199999999999,
2020/10/23,12990.25,1903.65,13159.548571428571,
2020/10/24,12944.52,,13226.464285714286,
2020/10/25,13128.46,,13315.064285714287,
2020/10/26,13036.77,1898.45,13412.472857142857,
2020/10/27,13076.37,1905.7,13515.63142857143,
2020/10/28,13651.47,1869.95,13586.888571428573,
2020/10/29,13289.0,1870.3,13640.00857142857,
2020/10/30,13458.66,1881.85,13763.807142857142,
2020/10/31,13564.72,,14068.482857142855,
2020/11/1,13810.32,,14358.632857142857,
2020/11/2,13758.88,1889.9,14505.707142857142,
2020/11/3,13575.17,1908.3,14753.095714285713,
2020/11/4,14023.31,1900.15,15003.575714285715,
2020/11/5,14155.59,1938.45,15188.394285714287,
2020/11/6,15591.39,1940.8,15410.26,
2020/11/7,15595.77,,15510.857142857143,
2020/11/8,14839.84,,15617.080000000002,
2020/11/9,15490.6,1867.3,15795.827142857144,
2020/11/10,15328.53,1878.7,15864.050000000001,
2020/11/11,15317.04,1860.95,16063.567142857142,
2020/11/12,15708.65,1874.85,16401.092857142856,
2020/11/13,16295.57,1890.9,16699.635714285712,
2020/11/14,16339.33,,16917.492857142854,
2020/11/15,16091.07,,17252.93857142857,
2020/11/16,15968.16,1885.6,17625.60714285714,
2020/11/17,16725.15,1889.05,17976.195714285717,
2020/11/18,17679.72,1876.1,18215.304285714286,
2020/11/19,17798.45,1857.35,18428.56142857143,
2020/11/20,17820.57,1875.7,18563.04,
2020/11/21,18687.45,,18467.45,
2020/11/22,18699.75,,18246.22428571429,
2020/11/23,18422.28,1840.2,18108.034285714286,
2020/11/24,18398.91,1799.6,18075.079999999998,
2020/11/25,19172.52,1810.2,18262.34,
2020/11/26,18739.8,1807.4,18208.054285714286,
2020/11/27,17151.44,1779.3,18277.649999999998,
2020/11/28,17138.87,,18606.664285714283,
2020/11/29,17732.42,,18825.467142857142,
2020/11/30,18191.6,1762.55,19028.701428571432,
2020/12/1,19709.73,1810.75,19198.13857142857,
2020/12/2,18792.52,1822.6,19122.664285714283,
2020/12/3,19226.97,1832.35,19055.0,
2020/12/4,19454.54,1843.0,18958.882857142857,
2020/12/5,18670.49,,18786.485714285718,
2020/12/6,19155.06,,18694.895714285714,
2020/12/7,19377.66,1859.95,18644.664285714283,
2020/12/8,19181.41,1868.15,18614.21,
2020/12/9,18318.87,1841.75,18627.807142857142,
2020/12/10,18554.15,1844.35,18787.932857142856,
2020/12/11,18247.76,1842.0,19191.551428571427,
2020/12/12,18029.36,,19848.65142857143,
2020/12/13,18803.44,,20580.284285714286,
2020/12/14,19164.48,1831.15,21304.067142857148,
2020/12/15,19276.59,1850.65,21922.08142857143,
2020/12/16,19439.75,1851.95,22417.63714285714,
2020/12/17,21379.48,1890.75,23044.100000000002,
2020/12/18,22847.46,1879.75,23311.79857142857,
2020/12/19,23150.79,,23435.808571428573,
2020/12/20,23869.92,,23656.207142857143,
2020/12/21,23490.58,1880.0,24023.82,
2020/12/22,22745.48,1877.1,24417.534285714286,
2020/12/23,23824.99,1875.0,25030.56428571429,
2020/12/24,23253.37,,25537.904285714285,
2020/12/25,23715.53,,26338.364285714288,
2020/12/26,24693.58,,27090.79714285714,
2020/12/27,26443.21,,27762.25,
2020/12/28,26246.58,,28584.0,
2020/12/29,27036.69,1874.3,29548.885714285712,
2020/12/30,27376.37,1887.6,30262.934285714287,
2020/12/31,28856.59,,31215.83428571428,
2021/1/1,28982.56,,32359.237142857142,
2021/1/2,29393.75,,33859.73428571429,
2021/1/3,32195.46,,35470.66285714286,
2021/1/4,33000.78,1943.2,36619.985714285714,
2021/1/5,32035.03,1940.35,37368.45857142857,
2021/1/6,34046.67,1931.95,37869.874285714286,
2021/1/7,36860.41,1920.1,37864.89571428572,
2021/1/8,39486.04,1862.9,37940.99857142857,
2021/1/9,40670.25,,37894.20285714286,
2021/1/10,40240.72,,37345.38428571429,
2021/1/11,38240.09,1847.25,36748.881428571425,
2021/1/12,35544.94,1841.25,36399.298571428575,
2021/1/13,34011.82,1858.85,36554.64285714286,
2021/1/14,37393.13,1841.75,36841.54428571429,
2021/1/15,39158.47,1839.0,36576.665714285715,
2021/1/16,36828.52,,35382.29571428572,
2021/1/17,36065.2,,34835.70428571429,
2021/1/18,35793.01,1833.05,34269.21,
2021/1/19,36632.35,1834.7,33766.9,
2021/1/20,36020.13,1856.6,33139.887142857144,
2021/1/21,35538.98,1862.1,32642.982857142855,
2021/1/22,30797.88,1852.7,31911.58142857143,
2021/1/23,33002.38,,32283.765714285713,
2021/1/24,32099.74,,32471.17714285714,
2021/1/25,32276.84,1856.85,32788.08571428571,
2021/1/26,32243.26,1856.6,32910.88857142857,
2021/1/27,32541.8,1843.0,33093.694285714286,
2021/1/28,30419.17,1853.7,33520.53142857143,
2021/1/29,33403.17,1863.8,34557.25714285714,
2021/1/30,34314.26,,35071.38857142857,
2021/1/31,34318.1,,35637.724285714285,
2021/2/1,33136.46,1862.95,36352.74714285715,
2021/2/2,33522.9,1833.1,37180.124285714286,
2021/2/3,35529.66,1835.45,39014.61,
2021/2/4,37676.25,1785.9,40594.59857142857,
2021/2/5,37002.09,1802.95,41623.444285714286,
2021/2/6,38278.61,,43196.485714285714,
2021/2/7,39323.26,,44509.741428571426,
2021/2/8,38928.1,1835.25,45632.874285714286,
2021/2/9,46364.3,1839.6,47031.770000000004,
2021/2/10,46589.58,1842.65,47258.56285714286,
2021/2/11,44878.17,1840.1,47625.77999999999,
2021/2/12,48013.38,1816.35,48660.07428571428,
2021/2/13,47471.4,,49173.61285714286,
2021/2/14,47185.19,,50380.055714285714,
2021/2/15,48720.37,1817.3,51639.485714285714,
2021/2/16,47951.85,1794.25,52891.98428571428,
2021/2/17,49160.1,1780.7,53773.63428571429,
2021/2/18,52118.23,1773.15,53733.68142857143,
2021/2/19,51608.15,1786.2,53520.340000000004,
2021/2/20,55916.5,,52833.521428571425,
2021/2/21,56001.2,,51465.49428571428,
2021/2/22,57487.86,1807.45,50059.01857142857,
2021/2/23,54123.4,1799.65,48291.312857142846,
2021/2/24,48880.43,1788.0,47647.74571428571,
2021/2/25,50624.84,1779.65,47572.83285714285,
2021/2/26,46800.42,1742.85,47551.81285714286,
2021/2/27,46340.31,,47787.31142857142,
2021/2/28,46155.87,,48147.46428571428,
2021/3/1,45113.92,1734.15,48536.852857142854,
2021/3/2,49618.43,1723.85,49401.96428571428,
2021/3/3,48356.04,1711.4,49784.950000000004,
2021/3/4,50477.7,1712.1,50717.16142857143,
2021/3/5,48448.91,1696.25,51505.66571428572,
2021/3/6,48861.38,,52836.392857142855,
2021/3/7,48881.59,,54035.235714285714,
2021/3/8,51169.7,1687.05,55803.39857142857,
2021/3/9,52299.33,1716.9,56941.079999999994,
2021/3/10,54881.52,1716.2,57434.707142857136,
2021/3/11,55997.23,1724.25,57719.11571428572,
2021/3/12,57764.0,1704.8,58135.654285714285,
2021/3/13,57253.28,,58121.64000000001,
2021/3/14,61258.73,,58239.042857142864,
2021/3/15,59133.47,1723.65,57785.76714285714,
2021/3/16,55754.72,1735.0,57539.72428571428,
2021/3/17,56872.38,1729.65,57318.33,
2021/3/18,58913.0,1725.9,56976.19857142858,
2021/3/19,57665.9,1735.2,56061.23142857143,
2021/3/20,58075.1,,55168.377142857134,
2021/3/21,58085.8,,54739.71571428572,
2021/3/22,57411.17,1736.15,54422.30571428571,
2021/3/23,54204.96,1726.2,54189.81142857143,
2021/3/24,54477.46,1730.5,54678.770000000004,
2021/3/25,52508.23,1737.3,55286.294285714284,
2021/3/26,51415.92,1731.8,56175.868571428575,
2021/3/27,55074.47,,57221.725714285705,
2021/3/28,55863.93,,57786.99,
2021/3/29,55783.71,1705.95,57960.212857142855,
2021/3/30,57627.67,1683.95,58306.33285714285,
2021/3/31,58730.13,1691.05,58510.108571428565,
2021/4/1,58735.25,1726.05,58408.72714285714,
2021/4/2,58736.92,,58010.444285714286,
2021/4/3,59031.32,,57912.111428571436,
2021/4/4,57076.49,,57779.434285714284,
2021/4/5,58206.55,,58164.79285714286,
2021/4/6,59054.1,1744.65,58415.98142857143,
2021/4/7,58020.46,1738.05,58527.50142857143,
2021/4/8,55947.27,1755.5,59318.07,
2021/4/9,58048.59,1741.2,60321.19142857142,
2021/4/10,58102.58,,61064.625714285714,
2021/4/11,59774.0,,61543.682857142856,
2021/4/12,59964.87,1732.85,61588.409999999996,
2021/4/13,59834.74,1747.95,61057.92571428571,
2021/4/14,63554.44,1735.55,60467.69714285714,
2021/4/15,62969.12,1757.2,59461.049999999996,
2021/4/16,63252.63,1774.45,58152.432857142856,
2021/4/17,61455.98,,56506.58714285714,
2021/4/18,60087.09,,55034.751428571435,
2021/4/19,56251.48,1774.5,53609.52857142858,
2021/4/20,55703.14,1777.85,52584.4,
2021/4/21,56507.91,1798.2,52349.18571428572,
2021/4/22,53808.8,1787.75,52143.978571428575,
2021/4/23,51731.71,1781.8,52297.59285714286,
2021/4/24,51153.13,,52562.22714285715,
2021/4/25,50110.53,,53511.29714285715,
